id;category;title;body;amenities;bathrooms;bedrooms;currency;fee;has_photo;pets_allowed;price;price_display;price_type;square_feet;address;cityname;state;latitude;longitude;source;time
2023;5668639609;housing/rent/apartment;One BR 1004 N Thompson Street;This unit is located at 1004 N Thompson Street, Richmond, 23230, VAMonthly rental rates range from $1300 - $1750We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;1300;$1,300;Monthly;607;1004 N Thompson St;Richmond;VA;37.5300;-77.4770;RentLingo;1577360327
1506;5668622716;housing/rent/apartment;One BR 521 Van Buren St;This unit is located at 521 Van Buren St, Fort Myers, 33916, FLMonthly rental rates range from $800 - $975We have one - two beds units available for rent Apartment features include:-- Surface Parking- Living Room- Freezer- Range / Oven- Refrigerator- Laundry hookups- Porch- Storage;Parking,Refrigerator,Storage;1;1;USD;No;Thumbnail;Cats,Dogs;800;$800;Monthly;560;521 Van Buren St;Fort Myers;FL;26.5761;-81.8644;RentLingo;1577359133
7625;5668624921;housing/rent/apartment;Three BR 5206 Moonlight Drive Trail Sw;This unit is located at 5206 Moonlight Drive Trail Sw, Concord, 28025, NCMonthly rental rates range from $1299We have 3 beds units available for rent Apartment features include:-- Dishwasher- Microwave- Garbage Disposal- Refrigerator- Hardwood flooring- Overhead fans- Balcony, Deck, Patio- Central A / C;Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator;2;3;USD;No;Thumbnail;Cats,Dogs;1299;$1,299;Monthly;1119;5206 Moonlight Dr Trail SW;Concord;NC;35.4047;-80.6098;RentLingo;1577359279
9845;5668617506;housing/rent/apartment;Five BR 1220 Hedgelawn Way;This unit is located at 1220 Hedgelawn Way, Raleigh, 27615, NCMonthly rental rates range from $2250We have 5 beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Refrigerator- Living Room- Dishwasher- Fireplace- Laundry hookups- Storage- Wooden floors;Dishwasher,Fireplace,Patio/Deck,Refrigerator,Storage;3;5;USD;No;Thumbnail;None;2250;$2,250;Monthly;2634;1220 Hedgelawn Way;Raleigh;NC;35.8230;-78.6438;RentLingo;1577358794
3621;5648137399;housing/rent/apartment;Two BR 250 Pearl St #109;This unit is located at 250 Pearl St #109, Denver, 80203, COMonthly rental rates range from $1525We have 2 beds units available for rent;null;1;2;USD;No;Thumbnail;Cats,Dogs;1525;$1,525;Monthly;713;250 Pearl St #109;Denver;CO;39.7360;-104.9819;RentLingo;1575978218
806;5668635337;housing/rent/apartment;Studio apartment 199 Wind Rd;This unit is located at 199 Wind Rd, Greensboro, 27405, NCMonthly rental rates range from $535 - $675We have studio - 2 beds units available for rent;null;1;2;USD;No;Thumbnail;Cats,Dogs;535;$535;Monthly;478;199 Wind Road;Greensboro;NC;36.0723;-79.8196;RentLingo;1577360038
1304;5668620472;housing/rent/apartment;One BR 1340 W 26th Ave;This unit is located at 1340 W 26th Ave, Anchorage, 99503, AKMonthly rental rates range from $920 - $1150We have one - two beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Dishwasher- Fireplace- On-Site Laundry;Dishwasher,Fireplace,Patio/Deck;1;1;USD;No;Thumbnail;Cats,Dogs;920;$920;Monthly;540;1340 W 26th Avenue;Anchorage;AK;61.1723;-149.8414;RentLingo;1577359000
3429;5668635621;housing/rent/apartment;One BR 5920 Reeds Rd;This unit is located at 5920 Reeds Rd, Mission, 66202, KSMonthly rental rates range from $850 - $940We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats;850;$850;Monthly;700;5920 Reeds Road;Mission;KS;39.0269;-94.6516;RentLingo;1577360053
7816;5668635585;housing/rent/apartment;Two BR 398 Federal Road;This unit is located at 398 Federal Road, Brookfield, 06804, CTMonthly rental rates range from $1995We have 2 beds units available for rent;null;2;2;USD;No;Thumbnail;Cats,Dogs;1995;$1,995;Monthly;1150;398 Federal Rd;Brookfield;CT;41.4682;-73.3892;RentLingo;1577360052
7671;5509041299;housing/rent/apartment;Pet Friendly 2+2 Apartment in North Bergen. Pet OK!;Square footage: 1125 sq-ft, unit number: 0911. Welcome to Half Moon Harbour. With an unbeatable front location and stunning views of the tan skyline, this premier apartment address has it all. An outdoor heated pool, lounge area with fire pits, tennis courts, a fitness facilities, and a gorgeous walk are just some of the perks that come with Moon Harbour. Major shopping and dining destinations are just minutes away. And for those looking for easy access in and out of the city, our location between the George Washington Bridge and the Lincoln Tunnel, combined with a complimentary shuttle to the NY Waterway Ferry, make commuting carefree. When you Moon Harbour, you ll be minutes from New York, but miles away from it all. Expansive patio and sundeck overlooking NYC skyline, Free shuttle through NY Waterway, Pet friendly, Smoke free community, Controlled access/sheltered parking, Bus. ctr.;AC,Cable or Satellite,Dishwasher,Elevator,Gym,Parking,Patio/Deck,Pool,Refrigerator,TV,Tennis,Washer Dryer;2;2;USD;No;Yes;Cats,Dogs;2995;$2,995;Monthly;1125;null;North Bergen;NJ;40.7925;-74.0215;RentDigs.com;1568769558
7145;5668624886;housing/rent/apartment;Two BR 10705 Rose Avenue;This unit is located at 10705 Rose Avenue, Los Angeles, 90034, CAMonthly rental rates range from $2760We have 2 beds units available for rent Apartment features include:-- A-c- Sheltered parking- On-Site Laundry- Business facility- Refrigerator- On Bus Line;Parking,Refrigerator;2;2;USD;No;Thumbnail;Cats,Dogs;2760;$2,760;Monthly;1050;10705 Rose Ave;Los Angeles;CA;34.0372;-118.2972;RentLingo;1577359276
1333;5668224809;housing/rent/apartment;The Saratoga Apartments #One BR - 1A: Washin...;The Saratoga Apartments #one Beds - 1A: Washington DC 20008. One of Connecticut Avenue's premiere high-end apartment addresses in Northwest Washington DC, just steps from the Van Ness Metro. In addition to the fantastic NW Washington DC location, this commu... List ID: 038698311 | RealRentals.com;null;1;1;USD;No;Thumbnail;Cats,Dogs;1965;$1,965;Monthly;545;null;Washington;DC;38.9348;-77.0590;RealRentals;1577304978
8686;5509044516;housing/rent/apartment;Apartment in move in condition in Wharton;Square footage: 1366 sq-ft, unit number: 459. We believe elevating where you live is about blending it seamlessly with how you live. We go to great lengths designing amenities and choosing locations that put everything within reach. Where you live is where you come alive. In an area that is booming with convenience, recreation and opportunities, Community Wharton offers you a selection of brand new Morris County apartments. Inside our refreshing smoke-free community, you'll find thoughtfully designed studio, one-, two- and 3 beds apartment homes. Imagine entertaining in contemporary kitchens with Whirlpool appliances. Live your life effortlessly with amenities that include a state-of-the-art fitness facilities, a sparkling outdoor swimming pool, and beautifully landscaped courtyards with barbecue gas grills, fireplaces and picnic areas. This is not just apartment living. This is living up.;Fireplace,Gym,Pool;2;3;USD;No;Thumbnail;null;2475;$2,475;Monthly;1366;null;Wharton;NJ;40.9151;-74.6004;RentDigs.com;1568769821
3372;5668617296;housing/rent/apartment;One BR 4201 Bunker Hill Rd;This unit is located at 4201 Bunker Hill Rd, Garland, 75048, TXMonthly rental rates range from $1079 - $1711We have one - three beds units available for rent Apartment features include:-- Dishwasher- Balcony, Deck, Patio- A/c- Controlled Access- Refrigerator- In-Unit Laundry- Washer/dryer Connections- Fitness facilities;Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;1079;$1,079;Monthly;700;4201 Bunker Hill Road;Garland;TX;32.9075;-96.6339;RentLingo;1577358781
6615;5664577001;housing/rent/apartment;Four BR 430 W Doty St;This unit is located at 430 W Doty St, Madison, 53703, WIMonthly rental rates range from $1475We have 4 beds units available for rent Apartment available amenities:-- Surface Parking- carpeted;Parking;1;4;USD;No;Thumbnail;Cats,Dogs;1475;$1,475;Monthly;972;430 W Doty St;Madison;WI;43.0724;-89.4003;RentLingo;1577015520
1208;5668630605;housing/rent/apartment;One BR 2132 Falcon Village Lane;This unit is located at 2132 Falcon Village Lane, Pflugerville, 78660, TXMonthly rental rates range from $965 - $1813We have one - three beds units available for rent;null;1;1;USD;No;Thumbnail;None;965;$965;Monthly;528;2132 Falcon Village Ln;Pflugerville;TX;30.4433;-97.6282;RentLingo;1577359706
2233;5668616947;housing/rent/apartment;One BR 1532 S Price Rd Lp;This unit is located at 1532 S Price Rd Lp, Tempe, 85281, AZMonthly rental rates range from $1000 - $1175We have one - two beds units available for rent Apartment features include:-- Walk in Closets- In-Unit Laundry- Refrigerator- Living Room- A-c- Pool- Dishwasher- On-Site Laundry;Cable or Satellite,Dishwasher,Internet Access,Parking,Pool,Refrigerator;1;1;USD;No;Thumbnail;None;1000;$1,000;Monthly;625;1532 S Price Road Lp;Tempe;AZ;33.3898;-111.9272;RentLingo;1577358758
2825;5509144476;housing/rent/apartment;Lovely Lynnwood, One BR, One BA;Seize your chance to live in 1 of the premier apartment communities in Lynnwood, WA. Picture coming home every day to the warm embrace of meticulous landscaping, comfortable homes, and thoughtful amenities tailored to enhance your life. Located in Martha Lake, Lynnwood, with easy access to I- and Interstate 405, Altia Apartments is just minutes away from Edmonds Community College, as well as all of the shopping, dining, and entertainment that nearby Everett has to offer. Altia Apartments provides its residents a wide selection of unique one, two, or three beds apartment homes that feature exclusive community and household amenities like a fitness facilities, BBQ Area, and Fitness facilities. Come wiggle your toes in our picturesque pool, stroll through our pets allowed community with your favorite furry companion, or have a day out on the town in nearby Everett. We know you deserve the very best in apartment living, and our community is designed specifically to ensure you don t just lease, you live.;Gym,Pool;1;1;USD;No;No;null;1588;$1,588;Monthly;665;null;Lynnwood;WA;47.8495;-122.2825;RentDigs.com;1568775918
5410;5668631947;housing/rent/apartment;One BR 9725 N LAKE CREEK PKWY;This unit is located at 9725 N LAKE CREEK PKWY, Austin, 78717, TXMonthly rental rates range from $1044 - $1780We have one - three beds units available for rent;Dishwasher,Parking,Pool;1;1;USD;No;Thumbnail;None;1044;$1,044;Monthly;846;9725 N Lake Creek Parkway;Austin;TX;30.3054;-97.7497;RentLingo;1577359791
1950;5509077120;housing/rent/apartment;Discover a new Aire Apartments in Arlington.;The location of this community Tharp. in the area of Arlington. Make a visit to check out the current floor plan options. A unique variety of amenities and features are waiting for community. Enjoy a wonderful swimming pool, 3 clothes care centers, great outdoor landscaping and be close to retail shopping. The location is very convenient for UTA students. Drop by the leasing office to find out the current pricing. More units available: two Bd / 1 Bedrooms 650 sq. feet for $874/mo | one Bd / 1 Bedrooms 550 sq. feet for $780/mo | 0 Bd / 1 Bedrooms 459 sq-ft for $614/mo | two Bd / 1 Bedrooms 690 square feet for $814/mo;Pool;1;1;USD;No;Yes;null;704;$704;Monthly;600;null;Arlington;TX;32.7220;-97.0830;RentDigs.com;1568772129
719;5668627166;housing/rent/apartment;Studio apartment 555 S Ohio Ave;This unit is located at 555 S Ohio Ave, Mercedes, 78570, TXMonthly rental rates range from $485 - $635We have studio - 2 beds units available for rent;Parking,Refrigerator;1;2;USD;No;Thumbnail;None;485;$485;Monthly;458;555 S Ohio Avenue;Mercedes;TX;26.1605;-97.9198;RentLingo;1577359436
2346;5668613142;housing/rent/apartment;Two BR 1016 Washington Street;This unit is located at 1016 Washington Street, San Francisco, 94108, CAMonthly rental rates range from $4700We have 2 beds units available for rent Apartment features include:-- Refrigerator- Dishwasher- Dining area- Public Transportation- In-Unit Laundry- Hardwood flooring- Living Room- Furnished;Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator;1;2;USD;No;Thumbnail;Cats,Dogs;4700;$4,700;Monthly;635;1016 Washington St;San Francisco;CA;37.7599;-122.4379;RentLingo;1577358521
2767;5668635059;housing/rent/apartment;One BR 605, 615, 625 W. 81st Street Suite 100;This unit is located at 605, 615, 625 W. 81st Street Suite 100, Sioux Falls, 57108, SDMonthly rental rates range from $780 - $1000We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;780;$780;Monthly;660;605 615 625 W 81st St Suite 100;Sioux Falls;SD;43.5329;-96.7265;RentLingo;1577360023
3856;5668637084;housing/rent/apartment;One BR 7909 N Granby Ave;This unit is located at 7909 N Granby Ave, Kansas City, 64151, MOMonthly rental rates range from $670 - $810We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;670;$670;Monthly;727;7909 N Granby Avenue;Kansas City;MO;39.0744;-94.5521;RentLingo;1577360144
2357;5668636668;housing/rent/apartment;One BR 1436 Harbour Dr Apartment A;This unit is located at 1436 Harbour Dr Apartment A, Wilmington, 28401, NCMonthly rental rates range from $800We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;None;800;$800;Monthly;635;1436 Harbour Drive Apartment A;Wilmington;NC;34.2057;-77.8894;RentLingo;1577360127
7039;5508822294;housing/rent/apartment;Apex \ Two BR \ Two BA - come and see this one.;Square footage: 1027 square feet, unit number: 0606309. Apartments in Raleigh/Cary! Located in Apex, NC, Colonial Creek offers you the best of small town living in a dynamic metropolitan region. We are centrally located to all of the exciting cities that make up North Carolina's Research Triangle region. Colonial Creek offers easy access to major interstates, making your commute a breeze. At home, you can unwind with your friends, at your state-of-the-art club house, fitness facilities, and much more. washer/dryer connection, Ct. yard 1, Den, Deluxe Paint, Fireplace, New Vinyl, New Carpet, New Carpet 2, Pool, Redesigned Interior, Kitchen and Bath Upgrades, RENW Washer & dryer, Sunroom, Terrace, Cathedral ceiling, Washer/dryer, Wooded, Handicapped Accessible, Upgrade 1. Pet-friendly Comments: Pet Charges and Deposits Vary by Property. Assistance animals are always welcome without deposit or fee. Restrictions: Pet Types Allowed: Dogs, Cats, Fish, Caged Birds.;Clubhouse,Fireplace,Gym,Pool,Washer Dryer;2;2;USD;No;Thumbnail;Cats,Dogs;1023;$1,023;Monthly;1027;null;Apex;NC;35.7238;-78.8695;RentDigs.com;1568755273
